Station,Lat,Long,Date,Hour,tmp(f),relhumidity,solar,precip,windspeed,soil_temp(4in),soil_temp(12in),soil_temp(24in),soil_temp(50in),soil12vwc
FRUI4,41.356,-91.13603,12/28/22,2:00,25.8476,82.5,0,0,3.445,31.631,32.6858,18.7124,41.9936,3.1
FRUI4,41.356,-91.13603,12/28/22,3:00,26.2472,83.2,0,0,3.187,31.6292,32.6786,18.644,41.9738,3.1
FRUI4,41.356,-91.13603,12/28/22,4:00,26.8574,83.6,0,0,5.61,31.6346,32.675,18.671,41.972,3.1
FRUI4,41.356,-91.13603,12/28/22,5:00,27.8474,83.7,0,0,6.05,31.6544,32.6858,18.6458,41.9396,3.1
FRUI4,41.356,-91.13603,12/28/22,6:00,28.9184,82.9,0,0,4.503,31.667,32.6966,18.6764,41.9234,3.1
FRUI4,41.356,-91.13603,12/28/22,7:00,29.6384,80.7,0,0,4.741,31.667,32.6912,18.5918,41.945,3.1
FRUI4,41.356,-91.13603,12/28/22,8:00,30.0704,79.05,15667.2,0,5.825,31.667,32.6462,18.6728,41.927,3.1
FRUI4,41.356,-91.13603,12/28/22,9:00,31.379,77.89,280584,0,5.624,31.6544,32.6912,18.6944,41.9216,3.1
FRUI4,41.356,-91.13603,12/28/22,10:00,32.4014,76.2,589680,0.01,6,31.6832,32.6768,18.6188,41.918,3.1
FRUI4,41.356,-91.13603,12/28/22,11:00,37.3028,70.55,1244520,0,6.53,31.676,32.7002,18.6458,41.8766,3.1
FRUI4,41.356,-91.13603,12/28/22,12:00,41.4032,64.34,1476000,0,9.19,31.685,32.6624,18.5864,41.855,3.1
FRUI4,41.356,-91.13603,12/28/22,13:00,42.9926,63.82,1352880,0,13.57,31.6868,32.6552,18.5846,41.873,3.1
FRUI4,41.356,-91.13603,12/28/22,14:00,44.1788,64.33,999720,0,7.534,31.685,32.6876,18.644,41.81,3.1
FRUI4,41.356,-91.13603,12/28/22,15:00,43.934,67.05,750600,0,5.715,31.685,32.6588,18.608,41.8136,3.1
FRUI4,41.356,-91.13603,12/28/22,16:00,43.6514,68.15,392760,0,4.718,31.6868,32.6606,18.6008,41.8046,3.1
FRUI4,41.356,-91.13603,12/28/22,17:00,39.767,80.7,67068,0,0.436,31.694,32.6678,18.6008,41.8676,3.1
FRUI4,41.356,-91.13603,12/28/22,18:00,39.281,81.1,100.8,0,1.523,31.7048,32.6552,18.5558,41.8226,3.1
FRUI4,41.356,-91.13603,12/28/22,19:00,40.1306,79.33,0,0,1.162,31.703,32.675,18.5684,41.7794,3.1
FRUI4,41.356,-91.13603,12/28/22,20:00,36.9392,85.3,0,0,0,31.712,32.6534,18.608,41.7938,3.1
FRUI4,41.356,-91.13603,12/28/22,21:00,39.9632,75.59,0,0,0.436,31.7354,32.6516,18.563,41.7578,3.1
FRUI4,41.356,-91.13603,12/28/22,22:00,37.7222,81.5,0,0,1.391,31.7462,32.6318,18.4982,41.7524,3.1
FRUI4,41.356,-91.13603,12/28/22,23:00,38.7032,79.95,0,0,4.613,31.7444,32.6696,18.5324,41.7506,3.1
FRUI4,41.356,-91.13603,12/29/22,0:00,40.5176,78.58,0,0,4.624,31.7462,32.657,18.5738,41.7524,3.1
FRUI4,41.356,-91.13603,12/29/22,1:00,40.595,84,0,0,3.822,31.7624,32.6696,18.5594,41.7218,3.1
FRUI4,41.356,-91.13603,12/29/22,2:00,42.0296,88.3,0,0,2.825,31.7714,32.6912,18.5576,41.711,3.1
FRUI4,41.356,-91.13603,12/29/22,3:00,45.4316,87.7,0,0,8.18,31.7732,32.6318,18.5252,41.7002,3.1
FRUI4,41.356,-91.13603,12/29/22,4:00,45.4694,90.6,0,0,10.74,31.7732,32.6246,18.5648,41.7002,3.1
FRUI4,41.356,-91.13603,12/29/22,5:00,45.0284,93.3,0,0,10.1,31.766,32.63,18.5,41.7002,3.1
FRUI4,41.356,-91.13603,12/29/22,6:00,42.3806,97,0,0,5.017,31.7786,32.6984,18.5198,41.6768,3.1
FRUI4,41.356,-91.13603,12/29/22,7:00,42.3752,98.4,0,0,0.121,31.784,32.675,18.5216,41.6858,3.1
FRUI4,41.356,-91.13603,12/29/22,8:00,43.385,98.8,23022,0,0.15,31.8038,32.666,18.491,41.6642,3.1
FRUI4,41.356,-91.13603,12/29/22,9:00,51.008,92.4,136800,0,3.27,31.8038,32.6858,18.4406,41.6444,3.1
FRUI4,41.356,-91.13603,12/29/22,10:00,56.858,86.2,727920,0,12.75,31.8038,32.7128,18.5054,41.6174,3.1
FRUI4,41.356,-91.13603,12/29/22,11:00,59.36,83.4,809640,0,15.88,31.847,32.6678,18.5108,41.6102,3.1
FRUI4,41.356,-91.13603,12/29/22,12:00,61.574,80,1101600,0,16.97,31.865,32.6516,18.4604,41.6048,3.1
FRUI4,41.356,-91.13603,12/29/22,13:00,61.97,78.71,1226880,0,17.28,31.8686,32.648,18.5288,41.6012,3.1
FRUI4,41.356,-91.13603,12/29/22,14:00,63.284,76.86,1107360,0,17.36,31.8704,32.666,18.491,41.5886,3.1
FRUI4,41.356,-91.13603,12/29/22,15:00,63.32,77.2,961200,0,15.67,31.865,32.6318,18.5036,41.576,3.7
FRUI4,41.356,-91.13603,12/29/22,16:00,60.602,79.53,277776,0,8.72,31.8686,32.6354,18.4964,41.5742,5.6
FRUI4,41.356,-91.13603,12/29/22,17:00,56.552,82.7,57852,0,7.975,31.8668,32.5994,18.5036,41.5526,6.8
FRUI4,41.356,-91.13603,12/29/22,18:00,53.546,87.2,720,0,7.244,31.8614,32.5868,18.464,41.5382,7.2
FRUI4,41.356,-91.13603,12/29/22,19:00,51.026,90.3,0,0,5.434,31.847,32.6048,18.4514,41.513,7.5
FRUI4,41.356,-91.13603,12/29/22,20:00,51.296,90.9,0,0,4.381,31.8434,32.5886,18.4352,41.5112,7.6
FRUI4,41.356,-91.13603,12/29/22,21:00,54.662,81.4,0,0,8.21,31.8416,32.5796,18.4622,41.5202,7.7
FRUI4,41.356,-91.13603,12/29/22,22:00,52.016,65.71,0,0,8.39,31.8434,32.5868,18.4586,41.5058,7.7
FRUI4,41.356,-91.13603,12/29/22,23:00,49.73,66.13,0,0,10.24,31.8416,32.6174,18.4136,41.4824,7.7
FRUI4,41.356,-91.13603,12/30/22,0:00,47.336,71.48,0,0,10.23,31.8488,32.603,18.383,41.477,7.7
FRUI4,41.356,-91.13603,12/30/22,1:00,44.9204,76.01,0,0,8.63,31.856,32.648,18.4586,41.4896,7.7
FRUI4,41.356,-91.13603,12/30/22,2:00,38.489,90.4,0,0,12.81,31.865,32.6228,18.3938,41.4536,7.7
FRUI4,41.356,-91.13603,12/30/22,3:00,35.465,91,0,0,9.62,31.8758,32.612,18.338,41.504,7.6
FRUI4,41.356,-91.13603,12/30/22,4:00,33.4886,92,0,0,8.54,31.892,32.6408,18.3596,41.432,7.6
FRUI4,41.356,-91.13603,12/30/22,5:00,32.6894,91.1,0,0,12.43,31.9226,32.6354,18.347,41.4158,7.6
FRUI4,41.356,-91.13603,12/30/22,6:00,32.4554,92,0,0,9.81,31.9208,32.5904,18.347,41.4104,7.6
FRUI4,41.356,-91.13603,12/30/22,7:00,31.8938,92.8,0,0,8.08,31.9226,32.6354,18.3236,41.3906,7.5
FRUI4,41.356,-91.13603,12/30/22,8:00,30.9686,94,5799.6,0,9.81,31.9244,32.6588,18.2984,41.4194,7.5
FRUI4,41.356,-91.13603,12/30/22,9:00,30.2612,91.9,99360,0,8.99,31.964,32.6462,18.3308,41.4068,7.5
FRUI4,41.356,-91.13603,12/30/22,10:00,30.5222,92.8,173844,0,8.07,31.9658,32.6678,18.3956,41.3582,7.4
FRUI4,41.356,-91.13603,12/30/22,11:00,31.4384,91.3,308520,0,5.432,31.9802,32.6642,18.329,41.405,7.3
FRUI4,41.356,-91.13603,12/30/22,12:00,32.8262,84.7,571320,0,4.735,31.9928,32.6786,18.3326,41.369,7.3
FRUI4,41.356,-91.13603,12/30/22,13:00,34.8278,78.71,1306440,0,6.661,32.0144,32.7002,18.3092,41.3474,7.3
FRUI4,41.356,-91.13603,12/30/22,14:00,33.926,78.03,1399320,0,9.42,32.0414,32.6552,18.2696,41.3384,7.2
FRUI4,41.356,-91.13603,12/30/22,15:00,33.4166,80.7,1085400,0,8.86,32.189,32.6858,18.2948,41.3258,7.2
FRUI4,41.356,-91.13603,12/30/22,16:00,33.1124,83.2,640440,0,8.29,32.5058,32.7146,18.311,41.3222,7.2
FRUI4,41.356,-91.13603,12/30/22,17:00,29.7284,89.5,123948,0,6.092,32.612,32.7182,18.2948,41.3078,7.2
FRUI4,41.356,-91.13603,12/30/22,18:00,28.0112,91.9,1051.2,0,5.383,32.5832,32.648,18.2012,41.2808,7.2
FRUI4,41.356,-91.13603,12/30/22,19:00,26.4344,94.4,0,0,3.285,32.5598,32.6804,18.2336,41.261,7.2
FRUI4,41.356,-91.13603,12/30/22,20:00,25.5362,95.9,0,0,0,32.5652,32.7326,18.2156,41.2592,7.2
FRUI4,41.356,-91.13603,12/30/22,21:00,22.5086,97.1,0,0,0,32.5634,32.7434,18.194,41.243,7.2
FRUI4,41.356,-91.13603,12/30/22,22:00,22.316,98.5,0,0,0,32.5778,32.7326,18.2642,41.2484,7.2
FRUI4,41.356,-91.13603,12/30/22,23:00,21.083,99.1,0,0,0,32.5814,32.7524,18.257,41.2394,7.1
FRUI4,41.356,-91.13603,12/31/22,0:00,20.0156,99,0,0,0,32.5832,32.7182,18.2138,41.2016,7.1
FRUI4,41.356,-91.13603,12/31/22,1:00,19.8284,99,0,0,0,32.5904,32.7596,18.2354,41.198,7
FRUI4,41.356,-91.13603,12/31/22,2:00,20.5862,99.2,0,0,0,32.6102,32.7614,18.1886,41.1638,7
FRUI4,41.356,-91.13603,12/31/22,3:00,19.6862,98.9,0,0,0,32.6048,32.7506,18.2642,41.1872,7
FRUI4,41.356,-91.13603,12/31/22,4:00,18.941,98.6,0,0,0.26,32.6138,32.7686,18.167,41.1566,6.9
FRUI4,41.356,-91.13603,12/31/22,5:00,17.582,98.2,0,0,0,32.612,32.7398,18.1958,41.1098,6.9
FRUI4,41.356,-91.13603,12/31/22,6:00,19.481,98.8,0,0,0,32.612,32.7578,18.185,41.135,6.8
FRUI4,41.356,-91.13603,12/31/22,7:00,21.2666,99.4,0,0,0,32.6246,32.8118,18.2462,41.1548,6.8
FRUI4,41.356,-91.13603,12/31/22,8:00,22.5698,99.7,7167.6,0,0.079,32.6174,32.7632,18.221,41.1098,6.8
FRUI4,41.356,-91.13603,12/31/22,9:00,24.8612,99.4,122796,0,0.516,32.6372,32.7974,18.239,41.0954,6.7
FRUI4,41.356,-91.13603,12/31/22,10:00,28.139,95.8,397440,0,0.959,32.6336,32.7938,18.1814,41.0972,6.7
FRUI4,41.356,-91.13603,12/31/22,11:00,31.514,91.4,570600,0,2.116,32.648,32.8028,18.2048,41.0756,6.7
FRUI4,41.356,-91.13603,12/31/22,12:00,34.7414,88.9,652320,0,1.48,32.6552,32.7758,18.2282,41.045,6.7
FRUI4,41.356,-91.13603,12/31/22,13:00,37.157,83.9,677160,0,3.55,32.6642,32.828,18.2354,41.0504,6.6
FRUI4,41.356,-91.13603,12/31/22,14:00,37.7438,84.1,289080,0,1.282,32.6768,32.8118,18.1868,41.045,6.6
FRUI4,41.356,-91.13603,12/31/22,15:00,37.157,81.6,223380,0,2.407,32.6786,32.837,18.2318,41.0108,6.5
FRUI4,41.356,-91.13603,12/31/22,16:00,36.356,81.5,138060,0,2.016,32.6786,32.8154,18.1508,41.045,6.5
FRUI4,41.356,-91.13603,12/31/22,17:00,35.0996,85.4,38520,0,0.818,32.6876,32.819,18.2066,41.036,6.5
FRUI4,41.356,-91.13603,12/31/22,18:00,34.9826,86.6,284.4,0,2.397,32.7128,32.8532,18.2102,40.9892,6.5
FRUI4,41.356,-91.13603,12/31/22,19:00,35.0276,87.4,0,0,3.129,32.7146,32.8586,18.2696,40.9982,6.4
FRUI4,41.356,-91.13603,12/31/22,20:00,34.6874,89.3,0,0,0.893,32.7182,32.819,18.2192,40.9568,6.4
FRUI4,41.356,-91.13603,12/31/22,21:00,34.7648,91.2,0,0,0.005,32.7344,32.8388,18.203,40.9694,6.4
FRUI4,41.356,-91.13603,12/31/22,22:00,35.3012,92.5,0,0,0.04,32.7488,32.864,18.2066,40.9406,6.4
FRUI4,41.356,-91.13603,12/31/22,23:00,33.323,94.9,0,0,0,32.7488,32.8874,18.2174,40.9406,6.4
FRUI4,41.356,-91.13603,1/1/23,0:00,33.4976,96.6,0,0,0,32.7506,32.8676,18.212,40.9316,6.3
FRUI4,41.356,-91.13603,1/1/23,1:00,34.2338,97.4,0,0,0.103,32.7524,32.8856,18.1904,40.9226,6.3
FRUI4,41.356,-91.13603,1/1/23,2:00,33.9044,97.1,0,0,0,32.7776,32.9054,18.2336,40.9046,6.2
FRUI4,41.356,-91.13603,1/1/23,3:00,32.4194,97.9,0,0,0.525,32.7848,32.8892,18.248,40.8758,6.2
FRUI4,41.356,-91.13603,1/1/23,4:00,31.4816,99.2,0,0,1.026,32.7884,32.8964,18.23,40.9046,6.2
FRUI4,41.356,-91.13603,1/1/23,5:00,29.6114,99.8,0,0,0.601,32.792,32.909,18.1778,40.9028,6.2
FRUI4,41.356,-91.13603,1/1/23,6:00,28.6178,100,0,0,0,32.792,32.9324,18.2408,40.8956,6.2
FRUI4,41.356,-91.13603,1/1/23,7:00,30.5636,100,0,0,0,32.8226,32.9288,18.2264,40.847,6.2
FRUI4,41.356,-91.13603,1/1/23,8:00,29.9786,100,25974,0,0.225,32.8406,32.9216,18.1994,40.8272,6.1
FRUI4,41.356,-91.13603,1/1/23,9:00,35.1284,100,317880,0,0,32.8298,32.9054,18.2462,40.8524,6.1
FRUI4,41.356,-91.13603,1/1/23,10:00,39.0704,94.2,943560,0,3.116,32.855,32.9504,18.2318,40.8416,6.1
FRUI4,41.356,-91.13603,1/1/23,11:00,40.5446,89.8,762120,0,1.634,32.8388,32.9396,18.203,40.8182,6.1
FRUI4,41.356,-91.13603,1/1/23,12:00,41.063,89,581760,0,3.534,32.8748,32.9324,18.2048,40.8038,6
FRUI4,41.356,-91.13603,1/1/23,13:00,41.8892,88.1,454320,0,0.745,32.8766,32.9378,18.2462,40.7912,6
FRUI4,41.356,-91.13603,1/1/23,14:00,42.3986,86.6,470520,0,2.921,32.8694,32.9882,18.2624,40.7894,6
FRUI4,41.356,-91.13603,1/1/23,15:00,43.2986,84.8,398520,0,0.753,32.9468,32.9774,18.2462,40.7822,6
FRUI4,41.356,-91.13603,1/1/23,16:00,41.36,88.6,212112,0,0.351,33.1394,33.0224,18.2696,40.8092,6
FRUI4,41.356,-91.13603,1/1/23,17:00,38.3792,94.5,57240,0,0.033,33.3212,32.981,18.2264,40.7534,6
FRUI4,41.356,-91.13603,1/1/23,18:00,37.5098,96,208.8,0,3.147,33.431,32.99,18.2534,40.7228,6
FRUI4,41.356,-91.13603,1/1/23,19:00,34.9286,97.9,0,0,1.47,33.4346,32.945,18.2858,40.7552,6
FRUI4,41.356,-91.13603,1/1/23,20:00,34.3814,99.6,0,0,0.994,33.4364,32.9972,18.2066,40.7696,6
FRUI4,41.356,-91.13603,1/1/23,21:00,32.9954,100,0,0,0.247,33.4058,32.9846,18.2246,40.757,6
FRUI4,41.356,-91.13603,1/1/23,22:00,32.4014,100,0,0,1.616,33.3968,33.0152,18.2156,40.7264,6
FRUI4,41.356,-91.13603,1/1/23,23:00,31.3646,100,0,0,0,33.3518,33.0026,18.2192,40.6958,6
FRUI4,41.356,-91.13603,1/2/23,0:00,30.4322,100,0,0,0,33.3104,33.0152,18.2318,40.712,6
FRUI4,41.356,-91.13603,1/2/23,1:00,28.5494,100,0,0,0,33.3104,33.0386,18.2822,40.712,6
FRUI4,41.356,-91.13603,1/2/23,2:00,29.264,100,0,0,2.369,33.2816,33.0458,18.2192,40.6994,5.9
FRUI4,41.356,-91.13603,1/2/23,3:00,28.2614,100,0,0,0.412,33.2636,33.0026,18.2804,40.685,6
FRUI4,41.356,-91.13603,1/2/23,4:00,30.5636,100,0,0,0.141,33.2456,33.053,18.2462,40.712,6
FRUI4,41.356,-91.13603,1/2/23,5:00,31.2098,100,0,0,0,33.2402,33.008,18.2516,40.6796,6
FRUI4,41.356,-91.13603,1/2/23,6:00,30.8858,100,0,0,0,33.242,33.0224,18.2156,40.6796,6
FRUI4,41.356,-91.13603,1/2/23,7:00,30.983,100,0,0,0.069,33.2402,33.0584,18.2534,40.6886,6
FRUI4,41.356,-91.13603,1/2/23,8:00,30.3854,100,11473.2,0,0,33.2384,33.08,18.2318,40.6598,6
FRUI4,41.356,-91.13603,1/2/23,9:00,31.5284,100,198504,0,0,33.2384,33.08,18.2768,40.6922,6
FRUI4,41.356,-91.13603,1/2/23,10:00,35.9852,96.4,558720,0,0.188,33.2384,33.044,18.239,40.6454,6
FRUI4,41.356,-91.13603,1/2/23,11:00,38.5538,87.9,610200,0,3.756,33.2276,33.1016,18.293,40.6562,6
FRUI4,41.356,-91.13603,1/2/23,12:00,40.3592,85.7,722880,0,2.183,33.242,33.0458,18.2516,40.6418,6
FRUI4,41.356,-91.13603,1/2/23,13:00,43.1798,77.35,1001160,0,1.05,33.3572,33.08,18.257,40.6832,6
FRUI4,41.356,-91.13603,1/2/23,14:00,43.6802,76.57,633600,0,4.019,33.791,33.0674,18.2426,40.6382,6
FRUI4,41.356,-91.13603,1/2/23,15:00,44.0024,75.21,317880,0,3.79,34.3418,33.071,18.293,40.6184,6
FRUI4,41.356,-91.13603,1/2/23,16:00,43.2752,75.62,169128,0,5.278,34.7882,33.0818,18.2858,40.613,6
FRUI4,41.356,-91.13603,1/2/23,17:00,41.6174,80.4,14230.8,0,6.052,35.1356,33.098,18.2876,40.613,6
FRUI4,41.356,-91.13603,1/2/23,18:00,41.117,86.1,57.6,0,4.391,35.3516,33.1142,18.3326,40.6004,6
FRUI4,41.356,-91.13603,1/2/23,19:00,40.3628,88.9,0,0,3.339,35.4902,33.17,18.2822,40.5878,6
FRUI4,41.356,-91.13603,1/2/23,20:00,40.172,96.8,0,0,2.732,35.5946,33.1862,18.2534,40.5662,6.1
FRUI4,41.356,-91.13603,1/2/23,21:00,39.9812,99.8,0,0,3.803,35.6612,33.2366,18.2696,40.5842,6.1
FRUI4,41.356,-91.13603,1/2/23,22:00,41.6048,100,0,0,4.906,35.7656,33.2978,18.3218,40.5752,6.2
FRUI4,41.356,-91.13603,1/2/23,23:00,40.7228,100,0,0.08,3.596,35.8682,33.35,18.2642,40.577,6.2
FRUI4,41.356,-91.13603,1/3/23,0:00,39.6212,100,0,0.29,3.628,36.0356,33.4094,18.302,40.5572,6.2
FRUI4,41.356,-91.13603,1/3/23,1:00,39.2576,100,0,0.26,6.06,36.3542,33.4544,18.302,40.5608,6.2
FRUI4,41.356,-91.13603,1/3/23,2:00,37.1012,100,0,0.05,8.22,36.5594,33.575,18.2912,40.5536,7.6
FRUI4,41.356,-91.13603,1/3/23,3:00,35.8394,100,0,0.07,10.09,36.635,33.6308,18.3074,40.5338,9.2
FRUI4,41.356,-91.13603,1/3/23,4:00,36.2606,100,0,0.01,7.247,36.6044,33.71,18.2966,40.5248,9.4
FRUI4,41.356,-91.13603,1/3/23,5:00,36.5702,100,0,0,4.137,36.5702,33.8324,18.3218,40.532,9.3
FRUI4,41.356,-91.13603,1/3/23,6:00,36.5126,100,0,0,3.706,36.536,33.8936,18.3074,40.5212,9.1
FRUI4,41.356,-91.13603,1/3/23,7:00,36.8834,100,0,0.01,0.76,36.5,34.0322,18.2984,40.5176,8.9
FRUI4,41.356,-91.13603,1/3/23,8:00,38.3396,100,1886.4,0,2.326,36.4928,34.0376,18.275,40.5194,8.6
FRUI4,41.356,-91.13603,1/3/23,9:00,39.3224,100,50472,0,2.943,36.4964,34.124,18.284,40.4978,8.4
FRUI4,41.356,-91.13603,1/3/23,10:00,39.8444,100,91512,0,2.112,36.5612,34.1636,18.3344,40.5122,8.2
FRUI4,41.356,-91.13603,1/3/23,11:00,41.4428,100,220500,0.01,0.082,36.662,34.2032,18.3884,40.496,8.1
FRUI4,41.356,-91.13603,1/3/23,12:00,43.7666,100,521280,0,0.098,36.9086,34.3094,18.3254,40.4834,7.9
FRUI4,41.356,-91.13603,1/3/23,13:00,46.508,100,557280,0,0.035,37.3406,34.3148,18.329,40.4978,7.8
FRUI4,41.356,-91.13603,1/3/23,14:00,48.866,100,401040,0,0.136,37.913,34.3724,18.3686,40.4906,7.7
FRUI4,41.356,-91.13603,1/3/23,15:00,48.938,100,304200,0,0.531,38.444,34.493,18.3902,40.4942,7.5
FRUI4,41.356,-91.13603,1/3/23,16:00,49.478,100,269100,0,1.49,38.8994,34.646,18.3902,40.424,7.5
FRUI4,41.356,-91.13603,1/3/23,17:00,47.156,100,33912,0,6.252,39.2702,34.8062,18.4568,40.4294,7.3
FRUI4,41.356,-91.13603,1/3/23,18:00,46.526,83.6,331.2,0,10.78,39.4934,34.9772,18.4442,40.4078,7.3
FRUI4,41.356,-91.13603,1/3/23,19:00,42.1988,79.57,0,0,9.35,39.5744,35.1806,18.455,40.3664,7.2
FRUI4,41.356,-91.13603,1/3/23,20:00,39.9632,79.42,0,0,6.62,39.5114,35.3588,18.5522,40.343,7.1
FRUI4,41.356,-91.13603,1/3/23,21:00,38.2622,84.6,0,0,6.666,39.2864,35.5514,18.5468,40.361,7
FRUI4,41.356,-91.13603,1/3/23,22:00,37.49,89.9,0,0,4.515,38.9786,35.6846,18.6728,40.298,7
FRUI4,41.356,-91.13603,1/3/23,23:00,38.5916,87.7,0,0,4.482,38.732,35.8268,18.7016,40.2692,6.9
FRUI4,41.356,-91.13603,1/4/23,0:00,37.1084,87.3,0,0,9.44,38.561,35.8736,18.7034,40.2872,6.8
FRUI4,41.356,-91.13603,1/4/23,1:00,35.7818,89.2,0,0,9.21,38.39,35.9852,18.7664,40.2692,6.7
FRUI4,41.356,-91.13603,1/4/23,2:00,34.556,88.3,0,0,9.14,38.2082,35.9978,18.8798,40.253,6.7
FRUI4,41.356,-91.13603,1/4/23,3:00,33.7802,89.8,0,0,8.46,38.0156,35.9942,18.9122,40.2548,6.6
FRUI4,41.356,-91.13603,1/4/23,4:00,33.035,88.6,0,0,7.404,37.814,36.0248,18.9752,40.2098,6.5
FRUI4,41.356,-91.13603,1/4/23,5:00,32.594,90.5,0,0,6.132,37.6124,35.9996,18.968,40.2386,6.5
FRUI4,41.356,-91.13603,1/4/23,6:00,31.7426,94.1,0,0,7.095,37.4324,35.9834,19.076,40.1972,6.4
FRUI4,41.356,-91.13603,1/4/23,7:00,31.5824,96,0,0,5.764,37.2542,36.005,19.1102,40.208,6.3
FRUI4,41.356,-91.13603,1/4/23,8:00,31.451,90.7,5022,0,7.343,37.0994,36.0014,19.1408,40.2008,6.3
FRUI4,41.356,-91.13603,1/4/23,9:00,31.3826,92.7,52776,0,6.777,36.9284,35.9546,19.1696,40.1972,6.3
FRUI4,41.356,-91.13603,1/4/23,10:00,31.0694,93.9,93024,0,7.03,36.788,35.9474,19.1858,40.1972,6.2
FRUI4,41.356,-91.13603,1/4/23,11:00,30.8588,96.3,168012,0,7.525,36.6854,35.9096,19.2182,40.1936,6.2
FRUI4,41.356,-91.13603,1/4/23,12:00,31.1864,93.6,182232,0,7.351,36.617,35.8736,19.2884,40.1612,6.1
FRUI4,41.356,-91.13603,1/4/23,13:00,31.064,93.6,290160,0,8.77,36.6008,35.798,19.2848,40.1738,6.1
FRUI4,41.356,-91.13603,1/4/23,14:00,31.8974,90,271800,0,8.59,36.6026,35.7764,19.3298,40.1558,6
FRUI4,41.356,-91.13603,1/4/23,15:00,31.9622,86.9,202068,0,9.35,36.6134,35.7044,19.3388,40.1774,6
FRUI4,41.356,-91.13603,1/4/23,16:00,31.505,88.1,73944,0,8.02,36.5792,35.7458,19.3064,40.1738,6
FRUI4,41.356,-91.13603,1/4/23,17:00,30.9776,91.8,12139.2,0,7.08,36.5126,35.69,19.2992,40.1882,5.9
FRUI4,41.356,-91.13603,1/4/23,18:00,31.2692,91.7,108,0,5.732,36.3848,35.6756,19.3748,40.1738,5.9
FRUI4,41.356,-91.13603,1/4/23,19:00,31.559,90.4,0,0,4.954,36.2696,35.6882,19.4252,40.1594,5.9
FRUI4,41.356,-91.13603,1/4/23,20:00,31.7606,87.5,0,0,7.17,36.1364,35.654,19.427,40.172,5.9
FRUI4,41.356,-91.13603,1/4/23,21:00,31.4096,89.1,0,0,7.261,36.0302,35.6468,19.436,40.208,5.8
FRUI4,41.356,-91.13603,1/4/23,22:00,31.2278,87.3,0,0,7.578,35.9276,35.5892,19.4144,40.1864,5.8
FRUI4,41.356,-91.13603,1/4/23,23:00,31.0334,88.3,0,0,7.033,35.8142,35.5766,19.3874,40.1738,5.7
FRUI4,41.356,-91.13603,1/5/23,0:00,30.5222,87.4,0,0,7.561,35.6936,35.5406,19.4486,40.199,5.7
FRUI4,41.356,-91.13603,1/5/23,1:00,30.0848,87.8,0,0,7.765,35.582,35.4866,19.4774,40.1918,5.7
FRUI4,41.356,-91.13603,1/5/23,2:00,29.957,87.2,0,0,7.493,35.4776,35.4992,19.4468,40.1792,5.7
FRUI4,41.356,-91.13603,1/5/23,3:00,29.5088,87,0,0,7.717,35.375,35.4416,19.4432,40.1846,5.6
FRUI4,41.356,-91.13603,1/5/23,4:00,29.0696,88.5,0,0,7.612,35.2688,35.429,19.508,40.181,5.6
FRUI4,41.356,-91.13603,1/5/23,5:00,28.5296,92.7,0,0,8.22,35.168,35.4002,19.5278,40.1936,5.6
FRUI4,41.356,-91.13603,1/5/23,6:00,27.482,95.8,0,0,8.4,35.0672,35.375,19.5062,40.2062,5.6
FRUI4,41.356,-91.13603,1/5/23,7:00,27.1256,96.3,0,0,7.503,34.9736,35.3408,19.4882,40.2098,5.6
FRUI4,41.356,-91.13603,1/5/23,8:00,27.5252,95.5,8661.6,0,8.76,34.9088,35.3264,19.463,40.208,5.6
FRUI4,41.356,-91.13603,1/5/23,9:00,28.0148,94.3,83268,0,9.88,34.8656,35.2976,19.454,40.1972,5.5
FRUI4,41.356,-91.13603,1/5/23,10:00,29.3288,93.6,344520,0,9.64,34.7936,35.2706,19.472,40.1972,5.5
FRUI4,41.356,-91.13603,1/5/23,11:00,29.3018,91.5,551520,0,12.28,34.7558,35.2256,19.4918,40.2422,5.5
FRUI4,41.356,-91.13603,1/5/23,12:00,29.8382,90.5,499680,0,12.68,34.79,35.2076,19.4756,40.2152,5.4
FRUI4,41.356,-91.13603,1/5/23,13:00,30.353,91.6,445320,0,12.97,34.8242,35.1878,19.481,40.2242,5.4
FRUI4,41.356,-91.13603,1/5/23,14:00,30.722,90.6,431640,0,12.94,34.8656,35.1518,19.5278,40.235,5.4
FRUI4,41.356,-91.13603,1/5/23,15:00,30.8174,89.6,351720,0,14.04,34.9304,35.0942,19.5242,40.2404,5.4
FRUI4,41.356,-91.13603,1/5/23,16:00,30.2882,90.1,212040,0,12.31,34.9646,35.0924,19.4828,40.2224,5.4
FRUI4,41.356,-91.13603,1/5/23,17:00,30.038,89.2,75888,0,11.57,34.9646,35.0636,19.4702,40.2836,5.4
FRUI4,41.356,-91.13603,1/5/23,18:00,29.858,89.2,489.6,0,11.66,34.925,35.0852,19.4864,40.262,5.4
FRUI4,41.356,-91.13603,1/5/23,19:00,29.561,87.6,0,0,12.24,34.8332,35.0474,19.4558,40.2782,5.3
FRUI4,41.356,-91.13603,1/5/23,20:00,29.3054,87.7,0,0,12.55,34.7558,35.024,19.4684,40.2926,5.3
FRUI4,41.356,-91.13603,1/5/23,21:00,29.0876,88,0,0,11.66,34.6748,35.0348,19.4702,40.2746,5.3
